,DHI,DNI,OATmp,ZnT,ZnT Occ Htg Sp,ZnT Clg Sp Eff,ZnT Htg Sp Eff,Htg Stage 1,SF Sts,Htg Stage 2,Clg Stage 1,Clg Stage 2,Occ Sched Cmd,Total Power,hour_of_day,day_of_week,Clg Stages,Htg Stages
2024-05-15 03:25:00-07:00,0,0,56.416666666666664,72.19,68,85,65,0,0,0,0,0,0,0.20718333,3,2,0,0
2024-05-15 03:30:00-07:00,0,0,56.4,72.18,68,85,65,0,0,0,0,0,0,0.20717333,3,2,0,0
2024-05-15 03:35:00-07:00,0,0,56.38333333333333,72.19,68,85,65,0,0,0,0,0,0,0.20683666,3,2,0,0
2024-05-15 03:40:00-07:00,0,0,56.36666666666667,72.13,68,85,65,0,0,0,0,0,0,0.20684667,3,2,0,0
2024-05-15 03:45:00-07:00,0,0,56.349999999999994,72.11,68,85,65,0,0,0,0,0,0,0.20679,3,2,0,0
2024-05-15 03:50:00-07:00,0,0,56.33333333333333,72.12,68,85,65,0,0,0,0,0,0,0.20683667,3,2,0,0
2024-05-15 03:55:00-07:00,0,0,56.31666666666666,72.12,68,85,65,0,0,0,0,0,0,0.20689,3,2,0,0
2024-05-15 04:00:00-07:00,0,0,56.3,72.1,68,73.3,67.7,0,0.8,0,0,0,0.9,0.2067,4,2,0,0
2024-05-15 04:05:00-07:00,0,0,56.199999999999996,72.1,68,72,68,0,1,0,0,0,1,2.8047767,4,2,0,0
2024-05-15 04:10:00-07:00,0,0,56.099999999999994,72.09,68,72,68,0,1,0,0,0,1,2.9182,4,2,0,0
2024-05-15 04:15:00-07:00,0,0,56,72.09,68,72,68,0,1,0,0,0,1,3.3062966,4,2,0,0
2024-05-15 04:20:00-07:00,0,0,55.9,72.01,68,72,68,0,1,0,0,0,1,2.9476967,4,2,0,0
2024-05-15 04:25:00-07:00,0,0,55.8,71.840004,68,72,68,0,1,0,0,0,1,3.2723,4,2,0,0
2024-05-15 04:30:00-07:00,0,0,55.7,71.73,68,72,68,0,1,0,0,0,1,2.9397833,4,2,0,0
2024-05-15 04:35:00-07:00,0,0,55.6,71.62,68,72,68,0,1,0,0,0,1,2.92023,4,2,0,0
2024-05-15 04:40:00-07:00,0,0,55.5,71.55,68,72,68,0,1,0,0,0,1,2.9040234,4,2,0,0
2024-05-15 04:45:00-07:00,0,0,55.4,71.51,68,72,68,0,1,0,0,0,1,2.8886433,4,2,0,0
2024-05-15 04:50:00-07:00,0,0,55.3,71.5,68,72,68,0,1,0,0,0,1,2.88518,4,2,0,0
2024-05-15 04:55:00-07:00,0,0,55.2,71.5,68,72,68,0,1,0,0,0,1,2.8861465,4,2,0,0
2024-05-15 05:00:00-07:00,0,0,55.1,71.5,68,72,68,0,1,0,0,0,1,2.8880932,5,2,0,0
2024-05-15 05:05:00-07:00,0.4166666666666667,0.083333333,55.00833333333333,71.5,68,72,68,0,1,0,0,0,1,2.8842232,5,2,0,0
2024-05-15 05:10:00-07:00,0.8333333333333334,0.16666666666666666,54.91666666666667,71.5,68,72,68,0,1,0,0,0,1,2.8837132,5,2,0,0
2024-05-15 05:15:00-07:00,1.25,0.25,54.825,71.49,68,72,68,0,1,0,0,0,1,2.8808534,5,2,0,0
2024-05-15 05:20:00-07:00,1.6666666666666667,0.3333333333333333,54.733333333333334,71.5,68,72,68,0,1,0,0,0,1,2.8807466,5,2,0,0
2024-05-15 05:25:00-07:00,2.0833333333333335,0.41666666666666663,54.641666666666666,71.5,68,72,68,0,1,0,0,0,1,2.87998,5,2,0,0
2024-05-15 05:30:00-07:00,2.5,0.5,54.55,71.49,68,72,68,0,1,0,0,0,1,2.8770168,5,2,0,0
2024-05-15 05:35:00-07:00,2.916666666666667,0.5833333333333333,54.458333333333336,71.48,68,72,68,0,1,0,0,0,1,2.87365,5,2,0,0
2024-05-15 05:40:00-07:00,3.3333333333333335,0.6666666666666666,54.36666666666667,71.44,68,72,68,0,1,0,0,0,1,2.8749666,5,2,0,0
2024-05-15 05:45:00-07:00,3.75,0.75,54.275,71.4,68,72,68,0,1,0,0,0,1,2.8733566,5,2,0,0
2024-05-15 05:50:00-07:00,4.166666666666667,0.8333333333333333,54.18333333333334,71.36,68,72,68,0,1,0,0,0,1,2.8735101,5,2,0,0
2024-05-15 05:55:00-07:00,4.583333333333334,0.9166666666666666,54.09166666666667,71.310005,68,72,68,0,1,0,0,0,1,2.8704667,5,2,0,0
2024-05-15 06:00:00-07:00,5,1,54,71.28001,68,72,68,0,1,0,0,0,1,2.8868632,6,2,0,0
2024-05-15 06:05:00-07:00,10.833333333333332,3.75,54.075,71.21001,68,72,68,0,1,0,0,0,1,2.88287,6,2,0,0
2024-05-15 06:10:00-07:00,16.666666666666664,6.5,54.15,71.14,68,72,68,0,1,0,0,0,1,2.8840034,6,2,0,0
2024-05-15 06:15:00-07:00,22.5,9.25,54.225,71.1,68,72,68,0,1,0,0,0,1,2.8807933,6,2,0,0
2024-05-15 06:20:00-07:00,28.333333333333332,12,54.3,71.1,68,72,68,0,1,0,0,0,1,2.8802032,6,2,0,0
2024-05-15 06:25:00-07:00,34.166666666666664,14.75,54.375,71.06,68,72,68,0,1,0,0,0,1,2.8846734,6,2,0,0
2024-05-15 06:30:00-07:00,40,17.5,54.45,71,68,72,68,0,1,0,0,0,1,2.88501,6,2,0,0
2024-05-15 06:35:00-07:00,45.83333333333333,20.25,54.525,71.02,68,72,68,0,1,0,0,0,1,2.88204,6,2,0,0
2024-05-15 06:40:00-07:00,51.666666666666664,23,54.6,71.01,68,72,68,0,1,0,0,0,1,2.87927,6,2,0,0
2024-05-15 06:45:00-07:00,57.5,25.75,54.675,70.97,68,72,68,0,1,0,0,0,1,2.8773668,6,2,0,0
2024-05-15 06:50:00-07:00,63.33333333333333,28.5,54.75,70.98,68,72,68,0,1,0,0,0,1,2.87777,6,2,0,0
2024-05-15 06:55:00-07:00,69.16666666666666,31.25,54.824999999999996,70.99,68,72,68,0,1,0,0,0,1,2.8761134,6,2,0,0
2024-05-15 07:00:00-07:00,75,34,54.9,70.99,68,72,68,0,1,0,0,0,1,2.87139,7,2,0,0
2024-05-15 07:05:00-07:00,83.25,43.5,55.08333333333333,70.98,68,72,68,0,1,0,0,0,1,2.86721,7,2,0,0
2024-05-15 07:10:00-07:00,91.5,53,55.266666666666666,70.98,68,72,68,0,1,0,0,0,1,2.8688767,7,2,0,0
2024-05-15 07:15:00-07:00,99.75,62.5,55.45,70.97,68,72,68,0,1,0,0,0,1,2.8726733,7,2,0,0
2024-05-15 07:20:00-07:00,108,72,55.63333333333333,70.98,68,72,68,0,1,0,0,0,1,2.8691366,7,2,0,0
2024-05-15 07:25:00-07:00,116.25,81.5,55.81666666666666,71,68,72,68,0,1,0,0,0,1,2.86747,7,2,0,0
2024-05-15 07:30:00-07:00,124.5,91,56,71,68,72,68,0,1,0,0,0,1,2.86863,7,2,0,0
2024-05-15 07:35:00-07:00,132.75,100.5,56.18333333333334,71.01,68,72,68,0,1,0,0,0,1,2.87598,7,2,0,0
2024-05-15 07:40:00-07:00,141,110,56.36666666666667,71.02,68,72,68,0,1,0,0,0,1,2.8787434,7,2,0,0
2024-05-15 07:45:00-07:00,149.25,119.5,56.55,71.05,68,72,68,0,1,0,0,0,1,2.87694,7,2,0,0
2024-05-15 07:50:00-07:00,157.5,129,56.733333333333334,71.1,68,72,68,0,1,0,0,0,1,2.87305,7,2,0,0
2024-05-15 07:55:00-07:00,165.75,138.5,56.91666666666667,71.1,68,72,68,0,1,0,0,0,1,2.87419,7,2,0,0
2024-05-15 08:00:00-07:00,174,148,57.1,71.13,68,72,68,0,1,0,0,0,1,2.8769667,8,2,0,0
2024-05-15 08:05:00-07:00,179.66666666666666,160.5,57.28333333333333,71.22,68,72,68,0,1,0,0,0,1,2.8720567,8,2,0,0
2024-05-15 08:10:00-07:00,185.33333333333334,173,57.46666666666667,71.28001,68,72,68,0,1,0,0,0,1,2.8722467,8,2,0,0
2024-05-15 08:15:00-07:00,191,185.5,57.65,71.3,68,72,68,0,1,0,0,0,1,2.87005,8,2,0,0
2024-05-15 08:20:00-07:00,196.66666666666666,198,57.833333333333336,71.3,68,72,68,0,1,0,0,0,1,2.8704567,8,2,0,0
2024-05-15 08:25:00-07:00,202.33333333333334,210.5,58.016666666666666,71.32,68,72,68,0,1,0,0,0,1,2.86824,8,2,0,0
2024-05-15 08:30:00-07:00,208,223,58.2,71.37,68,72,68,0,1,0,0,0,1,2.87048,8,2,0,0
2024-05-15 08:35:00-07:00,213.66666666666669,235.5,58.38333333333333,71.380005,68,72,68,0,1,0,0,0,1,2.86726,8,2,0,0
2024-05-15 08:40:00-07:00,219.33333333333334,248,58.56666666666666,71.4,68,72,68,0,1,0,0,0,1,2.8668268,8,2,0,0
2024-05-15 08:45:00-07:00,225,260.5,58.75,71.46,68,72,68,0,1,0,0,0,1,2.8671834,8,2,0,0
2024-05-15 08:50:00-07:00,230.66666666666669,273,58.93333333333333,71.49,68,72,68,0,1,0,0,0,1,2.8653367,8,2,0,0
2024-05-15 08:55:00-07:00,236.33333333333334,285.5,59.11666666666667,71.49,68,72,68,0,1,0,0,0,1,2.8636832,8,2,0,0
2024-05-15 09:00:00-07:00,242,298,59.3,71.5,68,72,68,0,1,0,0,0,1,2.8653266,9,2,0,0
2024-05-15 09:05:00-07:00,244.75,307.75,59.56666666666666,71.5,68,72,68,0,1,0,0,0,1,2.8645933,9,2,0,0
2024-05-15 09:10:00-07:00,247.5,317.5,59.83333333333333,71.5,68,72,68,0,1,0,0,0,1,2.8619332,9,2,0,0
2024-05-15 09:15:00-07:00,250.25,327.25,60.099999999999994,71.5,68,72,68,0,1,0,0,0,1,2.85654,9,2,0,0
2024-05-15 09:20:00-07:00,253,337,60.36666666666667,71.5,68,72,68,0,1,0,0,0,1,2.8628767,9,2,0,0
2024-05-15 09:25:00-07:00,255.75,346.75,60.63333333333333,71.53,68,72,68,0,1,0,0,0,1,2.8654833,9,2,0,0
2024-05-15 09:30:00-07:00,258.5,356.5,60.9,71.6,68,72,68,0,1,0,0,0,1,2.8679266,9,2,0,0
2024-05-15 09:35:00-07:00,261.25,366.25,61.166666666666664,71.740005,68,72,68,0,1,0,0,0,1,2.8634067,9,2,0,0
2024-05-15 09:40:00-07:00,264,376,61.43333333333333,71.850006,68,72,68,0,1,0,0,0,1,2.85591,9,2,0,0
2024-05-15 09:45:00-07:00,266.75,385.75,61.7,71.99,68,72,68,0,1,0,0,0,1,2.85311,9,2,0,0
2024-05-15 09:50:00-07:00,269.5,395.5,61.96666666666667,72.03,68,72,68,0,1,0,0,0,1,2.84796,9,2,0,0
2024-05-15 09:55:00-07:00,272.25,405.25,62.233333333333334,72.1,68,72,68,0,1,0,0,0,1,2.8518333,9,2,0,0
2024-05-15 10:00:00-07:00,275,415,62.5,72.11,68,72,68,0,1,0,0,0,1,2.84912,10,2,0,0
2024-05-15 10:05:00-07:00,274,426.8333333333333,62.68333333333334,72.1,68,72,68,0,1,0,0,0,1,2.8478734,10,2,0,0
2024-05-15 10:10:00-07:00,273,438.6666666666667,62.86666666666667,72.1,68,72,68,0,1,0,0,0,1,2.84905,10,2,0,0
2024-05-15 10:15:00-07:00,272,450.5,63.05,72.13,68,72,68,0,1,0,0,0,1,2.84813,10,2,0,0
2024-05-15 10:20:00-07:00,271,462.3333333333333,63.233333333333334,72.200005,68,72,68,0,1,0,0,0,1,2.8427634,10,2,0,0
2024-05-15 10:25:00-07:00,270,474.1666666666667,63.41666666666667,72.350006,68,72,68,0,1,0,0,0,1,2.8366866,10,2,0,0
2024-05-15 10:30:00-07:00,269,486,63.6,72.54,68,72,68,0,1,0,0,0,1,2.8401334,10,2,0,0
2024-05-15 10:35:00-07:00,268,497.83333333333337,63.78333333333333,72.6,68,72,68,0,1,0,0,0,1,5.0473533,10,2,0,0
2024-05-15 10:40:00-07:00,267,509.6666666666667,63.96666666666667,72.6,68,72,68,0,1,0,0,0,1,4.652127,10,2,0,0
2024-05-15 10:45:00-07:00,266,521.5,64.15,72.58,68,72,68,0,1,0,0,1,1,6.1785336,10,2,1,0
2024-05-15 10:50:00-07:00,265,533.3333333333334,64.33333333333334,72.33,68,72,68,0,1,0,0,1,1,7.9543867,10,2,1,0
2024-05-15 10:55:00-07:00,264,545.1666666666667,64.51666666666667,72.16,68,72,68,0,1,0,0,1,1,7.9508,10,2,1,0
2024-05-15 11:00:00-07:00,263,557,64.7,72.1,68,72,68,0,1,0,0,1,1,7.9342165,11,2,1,0
2024-05-15 11:05:00-07:00,265.1666666666667,556.6666666666666,64.85000000000001,72.1,68,72,68,0,1,0,0,1,1,7.9348035,11,2,1,0
2024-05-15 11:10:00-07:00,267.3333333333333,556.3333333333334,65,72.01,68,72,68,0,1,0,0,1,1,7.940503,11,2,1,0
2024-05-15 11:15:00-07:00,269.5,556,65.15,71.82,68,72,68,0,1,0,0,1,1,7.933463,11,2,1,0
2024-05-15 11:20:00-07:00,271.6666666666667,555.6666666666666,65.3,71.63,68,72,68,0,1,0,0,1,1,7.2316365,11,2,1,0
2024-05-15 11:25:00-07:00,273.8333333333333,555.3333333333334,65.45,71.66,68,72,68,0,1,0,0,1,1,3.59276,11,2,1,0
2024-05-15 11:30:00-07:00,276,555,65.6,71.740005,68,72,68,0,1,0,0,0,1,5.17684,11,2,0,0
2024-05-15 11:35:00-07:00,278.1666666666667,554.6666666666666,65.75,71.9,68,72,68,0,1,0,0,0,1,2.8398266,11,2,0,0
2024-05-15 11:40:00-07:00,280.3333333333333,554.3333333333334,65.9,72.03,68,72,68,0,1,0,0,0,1,2.83086,11,2,0,0
2024-05-15 11:45:00-07:00,282.5,554,66.05,72.08889,68,72,68,0,1,0,0,0,1,2.8188267,11,2,0,0
2024-05-15 11:50:00-07:00,284.6666666666667,553.6666666666666,66.2,72.08889,68,72,68,0,1,0,0,0,1,2.8147633,11,2,0,0
2024-05-15 11:55:00-07:00,286.8333333333333,553.3333333333334,66.35,72.200005,68,72,68,0,1,0,0,0,1,2.8106666,11,2,0,0
2024-05-15 12:00:00-07:00,289,553,66.5,72.310005,68,72,68,0,1,0,0,0,1,2.8105533,12,2,0,0
2024-05-15 12:05:00-07:00,287.9166666666667,557.5833333333334,66.65833333333333,72.6,68,72,68,0,1,0,0,0,1,2.8074634,12,2,0,0
2024-05-15 12:10:00-07:00,286.8333333333333,562.1666666666666,66.81666666666666,72.700005,68,72,68,0,1,0,0,0,1,5.470977,12,2,0,0
2024-05-15 12:15:00-07:00,285.75,566.75,66.975,72.700005,68,72,68,0,1,0,0,0,1,4.3496366,12,2,0,0
2024-05-15 12:20:00-07:00,284.6666666666667,571.3333333333334,67.13333333333334,72.700005,68,72,68,0,1,0,0,0,1,6.574303,12,2,0,0
2024-05-15 12:25:00-07:00,283.5833333333333,575.9166666666666,67.29166666666667,72.670006,68,72,68,0,1,0,0,0,1,8.08054,12,2,0,0
2024-05-15 12:30:00-07:00,282.5,580.5,67.45,72.3,68,72,68,0,1,0,0,0,1,9.933373,12,2,0,0
2024-05-15 12:35:00-07:00,281.4166666666667,585.0833333333334,67.60833333333333,72.15,68.2,74.6,67.2,0,0.7,0,0,0,1,3.62507,12,2,0,0
2024-05-15 12:40:00-07:00,280.3333333333333,589.6666666666666,67.76666666666667,72.15,68,72,68,0,1,0,0,0,1,6.0514464,12,2,0,0
2024-05-15 12:45:00-07:00,279.25,594.25,67.92500000000001,72.170006,67.2,71.2,67.2,0,1,0,0,0,1,3.5507467,12,2,0,0
2024-05-15 12:50:00-07:00,278.1666666666667,598.8333333333334,68.08333333333334,72.200005,62,66,62,0,1,0,0,0,1,6.9752965,12,2,0,0
2024-05-15 12:55:00-07:00,277.0833333333333,603.4166666666666,68.24166666666667,72.1,65.6,69.6,65.6,0,1,0,0,0,1,8.6887865,12,2,0,0
2024-05-15 13:00:00-07:00,276,608,68.4,72.11,68,72,68,0,1,0,1,1,1,6.46662,13,2,2,0
2024-05-15 13:05:00-07:00,278,607.5,68.59166666666667,72.1,68,72,68,0,1,0,1,1,1,5.8918734,13,2,2,0
2024-05-15 13:10:00-07:00,280,607,68.78333333333333,72.1,68,72,68,0,1,0,1,1,1,8.550986,13,2,2,0
2024-05-15 13:15:00-07:00,282,606.5,68.97500000000001,72.1,68,72,68,0,1,0,1,1,1,2.85833,13,2,2,0
2024-05-15 13:20:00-07:00,284,606,69.16666666666667,72.1,68,72,68,0,1,0,1,1,1,8.632637,13,2,2,0
2024-05-15 13:25:00-07:00,286,605.5,69.35833333333333,72.1,68,72,68,0,1,0,1,1,1,4.9881234,13,2,2,0
2024-05-15 13:30:00-07:00,288,605,69.55000000000001,72.09,68,72,68,0,1,0,1,1,1,6.4690166,13,2,2,0
2024-05-15 13:35:00-07:00,290,604.5,69.74166666666667,72.1,68,72,68,0,1,0,1,1,1,7.74023,13,2,2,0
2024-05-15 13:40:00-07:00,292,604,69.93333333333334,72.09,68,72,68,0,1,0,1,1,1,3.75858,13,2,2,0
2024-05-15 13:45:00-07:00,294,603.5,70.125,72.09,68,72,68,0,1,0,0,0,1,8.71518,13,2,0,0
2024-05-15 13:50:00-07:00,296,603,70.31666666666666,72.1,68,72,68,0,1,0,0,0,1,4.10577,13,2,0,0
2024-05-15 13:55:00-07:00,298,602.5,70.50833333333334,72.1,68,72,68,0,1,0,0,0,1,7.44643,13,2,0,0
2024-05-15 14:00:00-07:00,300,602,70.7,72.1,68,72,68,0,1,0,0,0,1,6.8048935,14,2,0,0
2024-05-15 14:05:00-07:00,299.1666666666667,604.5833333333334,70.85000000000001,72.1,68,72,68,0,1,0,0,0,1,4.710933,14,2,0,0
2024-05-15 14:10:00-07:00,298.3333333333333,607.1666666666666,71,72.1,68,72,68,0,1,0,0,0,1,8.739817,14,2,0,0
2024-05-15 14:15:00-07:00,297.5,609.75,71.15,72.1,68,72,68,0,1,0,1,1,1,3.2364466,14,2,2,0
2024-05-15 14:20:00-07:00,296.6666666666667,612.3333333333334,71.3,72.1,68,72,68,0,1,0,1,1,1,8.258714,14,2,2,0
2024-05-15 14:25:00-07:00,295.8333333333333,614.9166666666666,71.45,72.09,68,72,68,0,1,0,1,1,1,5.91658,14,2,2,0
2024-05-15 14:30:00-07:00,295,617.5,71.6,72.1,68,72,68,0,1,0,1,1,1,5.62112,14,2,2,0
2024-05-15 14:35:00-07:00,294.1666666666667,620.0833333333334,71.75,72.1,68,72,68,0,1,0,1,1,1,8.682787,14,2,2,0
2024-05-15 14:40:00-07:00,293.3333333333333,622.6666666666666,71.9,72.1,68,72,68,0,1,0,1,1,1,2.8907135,14,2,2,0
2024-05-15 14:45:00-07:00,292.5,625.25,72.05,72.1,68,72,68,0,1,0,0,0,1,8.816854,14,2,0,0
2024-05-15 14:50:00-07:00,291.6666666666667,627.8333333333334,72.2,72.1,68,72,68,0,1,0,0,0,1,5.0265265,14,2,0,0
2024-05-15 14:55:00-07:00,290.8333333333333,630.4166666666666,72.35,72.1,68,72,68,0,1,0,0,0,1,6.5925264,14,2,0,0
2024-05-15 15:00:00-07:00,290,633,72.5,72.1,68,72,68,0,1,0,0,0,1,7.783467,15,2,0,0
2024-05-15 15:05:00-07:00,292,629.3333333333334,72.65833333333333,72.11,68,72,68,0,1,0,0,0,1,3.8263967,15,2,0,0
2024-05-15 15:10:00-07:00,294,625.6666666666666,72.81666666666666,72.13,68,72,68,0,1,0,0,0,1,8.876017,15,2,0,0
2024-05-15 15:15:00-07:00,296,622,72.975,72.15,68,72,68,0,1,0,1,1,1,4.1200333,15,2,2,0
2024-05-15 15:20:00-07:00,298,618.3333333333334,73.13333333333334,72.12,68,72,68,0,1,0,1,1,1,7.49432,15,2,2,0
2024-05-15 15:25:00-07:00,300,614.6666666666666,73.29166666666667,72.170006,68,72,68,0,1,0,1,1,1,6.7837467,15,2,2,0
2024-05-15 15:30:00-07:00,302,611,73.45,72.19,68,72,68,0,1,0,1,1,1,4.707317,15,2,2,0
2024-05-15 15:35:00-07:00,304,607.3333333333334,73.60833333333333,72.200005,68,72,68,0,1,0,1,1,1,8.873743,15,2,2,0
2024-05-15 15:40:00-07:00,306,603.6666666666666,73.76666666666667,72.21001,68,72,68,0,1,0,1,1,1,3.24268,15,2,2,0
2024-05-15 15:45:00-07:00,308,600,73.92500000000001,72.23,68,72,68,0,1,0,1,1,1,8.4207,15,2,2,0
2024-05-15 15:50:00-07:00,310,596.3333333333334,74.08333333333334,72.36,68,72,68,0,1,0,1,1,1,5.9304266,15,2,2,0
2024-05-15 15:55:00-07:00,312,592.6666666666666,74.24166666666667,72.380005,68,72,68,0,1,0,1,1,1,5.660927,15,2,2,0
2024-05-15 16:00:00-07:00,314,589,74.4,72.45,68,72,68,0,1,0,0,0,1,8.7172365,16,2,0,0
2024-05-15 16:05:00-07:00,314.1666666666667,581.75,74.41666666666667,72.53,68,72,68,0,1,0,0,0,1,2.9141,16,2,0,0
2024-05-15 16:10:00-07:00,314.3333333333333,574.5,74.43333333333334,72.57,68,72,68,0,1,0,0,0,1,8.88431,16,2,0,0
2024-05-15 16:15:00-07:00,314.5,567.25,74.45,72.63,68,72,68,0,1,0,1,1,1,5.0218835,16,2,2,0
2024-05-15 16:20:00-07:00,314.6666666666667,560,74.46666666666667,72.65,68,72,68,0,1,0,1,1,1,6.637427,16,2,2,0
2024-05-15 16:25:00-07:00,314.8333333333333,552.75,74.48333333333333,72.700005,68,72,68,0,1,0,1,1,1,7.7907734,16,2,2,0
2024-05-15 16:30:00-07:00,315,545.5,74.5,72.700005,68,72,68,0,1,0,1,1,1,3.8556433,16,2,2,0
2024-05-15 16:35:00-07:00,315.1666666666667,538.25,74.51666666666667,72.700005,68,72,68,0,1,0,1,1,1,8.86585,16,2,2,0
2024-05-15 16:40:00-07:00,315.3333333333333,531,74.53333333333333,72.700005,68,72,68,0,1,0,1,1,1,4.0705566,16,2,2,0
2024-05-15 16:45:00-07:00,315.5,523.75,74.55,72.700005,68,72,68,0,1,0,1,1,1,7.5811768,16,2,2,0
2024-05-15 16:50:00-07:00,315.6666666666667,516.5,74.56666666666666,72.700005,68,72,68,0,1,0,1,1,1,6.8477635,16,2,2,0
2024-05-15 16:55:00-07:00,315.8333333333333,509.25,74.58333333333333,72.700005,68,72,68,0,1,0,1,1,1,4.7951264,16,2,2,0
2024-05-15 17:00:00-07:00,316,502,74.6,72.700005,68,72,68,0,1,0,0,0,1,8.900264,17,2,0,0
2024-05-15 17:05:00-07:00,314.25,489.3333333333333,74.65833333333333,72.700005,68,72,68,0,1,0,0,0,1,3.22016,17,2,0,0
2024-05-15 17:10:00-07:00,312.5,476.6666666666667,74.71666666666667,72.700005,68,72,68,0,1,0,0,0,1,8.39568,17,2,0,0
2024-05-15 17:15:00-07:00,310.75,464,74.77499999999999,72.700005,68,72,68,0,1,0,1,1,1,5.9178734,17,2,2,0
2024-05-15 17:20:00-07:00,309,451.3333333333333,74.83333333333333,72.700005,68,72,68,0,1,0,1,1,1,5.68897,17,2,2,0
2024-05-15 17:25:00-07:00,307.25,438.6666666666667,74.89166666666667,72.700005,68,72,68,0,1,0,1,1,1,8.74048,17,2,2,0
2024-05-15 17:30:00-07:00,305.5,426,74.94999999999999,72.700005,68,72,68,0,1,0,1,1,1,2.8985233,17,2,2,0
2024-05-15 17:35:00-07:00,303.75,413.33333333333337,75.00833333333333,72.700005,68,72,68,0,1,0,1,1,1,8.92686,17,2,2,0
2024-05-15 17:40:00-07:00,302,400.6666666666667,75.06666666666666,72.700005,68,72,68,0,1,0,1,1,1,5.01407,17,2,2,0
2024-05-15 17:45:00-07:00,300.25,388,75.125,72.700005,68,72,68,0,1,0,1,1,1,6.64208,17,2,2,0
2024-05-15 17:50:00-07:00,298.5,375.33333333333337,75.18333333333334,72.700005,68,72,68,0,1,0,1,1,1,7.8075733,17,2,2,0
2024-05-15 17:55:00-07:00,296.75,362.6666666666667,75.24166666666666,72.700005,68,72,68,0,1,0,1,1,1,3.8587334,17,2,2,0
2024-05-15 18:00:00-07:00,295,350,75.3,72.700005,68,82.4,65.6,0,0.6,0,0,0,0.1,8.88984,18,2,0,0
2024-05-15 18:05:00-07:00,289,338.3333333333333,75.2,72.73,68,85,65,0,0,0,0,0,0,1.5281833,18,2,0,0
2024-05-15 18:10:00-07:00,283,326.6666666666667,75.1,73,68,85,65,0,0,0,0,0,0,0.20620333,18,2,0,0
2024-05-15 18:15:00-07:00,277,315,75,73.26,68,85,65,0,0,0,0,0,0,0.20582001,18,2,0,0
2024-05-15 18:20:00-07:00,271,303.3333333333333,74.89999999999999,73.310005,68,85,65,0,0,0,0,0,0,0.20664999,18,2,0,0
2024-05-15 18:25:00-07:00,265,291.6666666666667,74.8,73.380005,68,85,65,0,0,0,0,0,0,0.20659,18,2,0,0
2024-05-15 18:30:00-07:00,259,280,74.69999999999999,73.4,68,85,65,0,0,0,0,0,0,0.20704001,18,2,0,0
2024-05-15 18:35:00-07:00,253,268.33333333333337,74.6,73.51,68,85,65,0,0,0,0,0,0,0.20692334,18,2,0,0
2024-05-15 18:40:00-07:00,247,256.6666666666667,74.5,73.71001,68,85,65,0,0,0,0,0,0,0.20689,18,2,0,0
2024-05-15 18:45:00-07:00,241,245,74.39999999999999,73.9,68,85,65,0,0,0,0,0,0,0.20704667,18,2,0,0
2024-05-15 18:50:00-07:00,235,233.33333333333334,74.3,73.99,68,85,65,0,0,0,0,0,0,0.20710333,18,2,0,0
2024-05-15 18:55:00-07:00,229,221.66666666666669,74.19999999999999,74,68,85,65,0,0,0,0,0,0,0.20735,18,2,0,0
2024-05-15 19:00:00-07:00,223,210,74.1,74,68,85,65,0,0,0,0,0,0,0.20760666,19,2,0,0
2024-05-15 19:05:00-07:00,213.58333333333334,198.83333333333334,73.75,74.07,68,85,65,0,0,0,0,0,0,0.20777,19,2,0,0
2024-05-15 19:10:00-07:00,204.16666666666666,187.66666666666666,73.39999999999999,74.14,68,85,65,0,0,0,0,0,0,0.20842333,19,2,0,0
2024-05-15 19:15:00-07:00,194.75,176.5,73.05,74.33,68,85,65,0,0,0,0,0,0,0.20705001,19,2,0,0
2024-05-15 19:20:00-07:00,185.33333333333334,165.33333333333334,72.7,74.48,68,85,65,0,0,0,0,0,0,0.20695,19,2,0,0
2024-05-15 19:25:00-07:00,175.91666666666669,154.16666666666669,72.35,74.6,68,85,65,0,0,0,0,0,0,0.20690334,19,2,0,0
2024-05-15 19:30:00-07:00,166.5,143,72,74.61,68,85,65,0,0,0,0,0,0,0.20702666,19,2,0,0
2024-05-15 19:35:00-07:00,157.08333333333334,131.83333333333334,71.65,74.63,68,85,65,0,0,0,0,0,0,0.20741,19,2,0,0
2024-05-15 19:40:00-07:00,147.66666666666669,120.66666666666667,71.3,74.670006,68,85,65,0,0,0,0,0,0,0.20759,19,2,0,0
2024-05-15 19:45:00-07:00,138.25,109.5,70.95,74.69,68,85,65,0,0,0,0,0,0,0.20763,19,2,0,0
2024-05-15 19:50:00-07:00,128.83333333333334,98.33333333333334,70.60000000000001,74.700005,68,85,65,0,0,0,0,0,0,0.20744,19,2,0,0
2024-05-15 19:55:00-07:00,119.41666666666667,87.16666666666667,70.25,74.700005,68,85,65,0,0,0,0,0,0,0.20754,19,2,0,0
2024-05-15 20:00:00-07:00,110,76,69.9,74.82,68,85,65,0,0,0,0,0,0,0.20776999,20,2,0,0
2024-05-15 20:05:00-07:00,101.91666666666667,70.08333333333333,69.51666666666667,74.98,68,85,65,0,0,0,0,0,0,0.20807001,20,2,0,0
2024-05-15 20:10:00-07:00,93.83333333333333,64.16666666666667,69.13333333333334,75.09,68,85,65,0,0,0,0,0,0,0.20785667,20,2,0,0
2024-05-15 20:15:00-07:00,85.75,58.25,68.75,75.15,68,85,65,0,0,0,0,0,0,0.20813332,20,2,0,0
